nm3407774,Matthew Reber,Matthew Reber,,,,,,,,,,,0,0,0,0
nm3407829,Fabien De Marchi,Fabien De Marchi,,"Fabien De Marchi is an actor, known for Chemin de croix (2008).",,,,,,,,,0,0,0,0
nm3407843,Iswar Chandra Barik,Iswar Chandra Barik,,,,,,,,,,,0,0,0,0
nm3407860,Tom K. McCarthy,Tom K. McCarthy,,,,,,,,,,,0,0,0,0
nm3407878,Taras Tkachenko,Taras Tkachenko,,"Born in Kiev, Ukraine, and raised in New York City, Taras Tkachenko started his musical journey at the age of 5 by taking rigorous daily piano lessons.At age 13, he picked up the guitar and began playing in high school rock bands, as well as doing shows at various New York venues such as the Knitting Factory and the legendary CBGBs.He then went onto Bard College (New York), where his orchestral work ""Ukrainischer Rhapsodie"" was performed by the American Symphony Orchestra. It was the first time he had written for orchestra and was awarded the 'Jacob Druckman prize for innovation and excellence in music composition' by the president of the college, Leon Botstein.From there, Taras went onto the Aspen School of Music (Aspen, Colorado) and later USC (Los Angeles, California) to pursue film music even further.In 2010, shortly after graduating USC, Taras started working on feature films such as ""Paranormal Whacktivity"" (Roger Roth), ""Betrayal"" (Jack Topalian) and ""Die Fighting"" (Fabian Garcia).Aside from writing music to picture, Taras is also heavily involved in electronic dance music production, working with signed pop artists such as Reuben Cannon (Nick Cannon's younger brother) and French pop artist Marie Parie.His music has been performed by many orchestras including the LA Union Players, the American Academy of Conducting at Aspen Orchestra, the Da Capo Quintet, and the American Symphony Orchestra.His writing style is heavily influenced by electronic music as he often combines orchestral elements with synthesized sounds. He is also naturally well versed in folk music and incorporates Eastern European melodies and passages into his work giving it a raw and solid original sound.",,,,,,,,,0,0,0,0
nm3407885,Paula Cons,Paula Cons,,,,,,,,,,,0,0,0,0
nm3407896,Chloe Partridge,Chloe Partridge,,"Chloe Partridge is an actress and director, known for Pencilled (2015), Fear of Water (2014) and Siren Song (2016).",,,,,,,,,0,0,0,0
nm3407905,Noah Benjamin,Noah Benjamin,,"Noah is an American actor from Chicago Il. He first discovered his love for acting and theater in high school but also had interest in art and music. For a while he pursued musical ventures, but after receiving a scholarship for Chicago's Actor Studio, acting became his focus. Under Edward Fogell and Mary Beth Liss, he appeared and in many stage productions including Shakespeare's Macbeth, William Inges' Glory in the Flower and Geography of a Horsedreamer by Sam Shepard among others. He also worked in several independent films during this time.In 2006, Noah moved to Los Angeles to pursue a career in film and television. Since his arrival he has been studying with Actors Workout Studio and has appeared in a number of commercials, plays and independent films. His most recent appearances include the stage production of Red Line Chronicles, independent features The Distraced and Qualia and the online Ray-Ban ad ""Resevoir Walking"" for Never Hide Films.In LA Noah refines his acting skills under the tutelage of Rob Mello and Monica Payne from the ""Rob Mello Studio."" He is represented by agent Tracy Curtis of The Talent House LA and Manager Gail Tassel of Acuity Entertainment Management.",,,,,,,,,0,0,0,0
nm3408028,Jeremiah Vaughn,Jeremiah Vaughn,,"Jeremy attended Auburn State University. His passion for people and serving the needs of others brought him to such positions as a drug counselor and an intake coordinator and later took him to his present passion in the entertainment industry. Jeremy's skills and talents when it comes to dealing with people, leadership and motivation serve as a strong basis for his role as an Executive Producer.Jeremy started in the film business 19 years ago at Saban Entertainment working on scenery and later as an office assistant on their hit show ""The Mighty Morphing Power Rangers"". Jeremy now known to friends as JD, worked as a production assistant on such shows/films as, ""Power Rangers"", ""Showtime"", ""Bubble Boy"", ""Waste Deep"" and a handful of others.After those great experiences, JD moved onto principal casting and started his casting company called Take Action Casting. TAC and has assisted in the casting of such films as ""Herbie Fully Loaded"", ""Fast and Furious 3"", as well as provided audiences for the Steve Harvey Show.Parlaying the success at TAC he started a production company called Telepathy Film Productions, LLC, in late 2005. TFP has packaged several film projects in the past - ""Beyond"", ""Demon"" (casting and serving as an Associate Producer) was original Casting on ""Beyond the Trophy"", to name the few. JD is proud to announce that they recently acquired two projects that they expect will take them to the top. One being , ""Pluck"", a horror/thriller, "" All Out of Love"", a teen comedy and The Lycan Chronicles Saga and Forgiven This Gun 4 Hire, Beyond Legend Jonny Kokota, Bruce the Challenge, Chase and Pursuit, An Angel Story, Stakes and Crosses.",,,,,,,,,0,0,0,0
nm3408061,Dawn Ali,Dawn Ali,,"Dawn Ali is an actress, known for Biophage (2010).",,,,,,,,,0,0,0,0
nm3408176,Uli Beck,Uli Beck,,"Uli Beck is a composer and actor, known for Extinction: The G.M.O. Chronicles (2011), Sonic Mirror (2008) and Tatverdacht: Team Frankfurt ermittelt (2018).",,,,,,,,,0,0,0,0
nm3408182,Ella Edward,Ella Edward,,"Ella Edward is known for her work on La spada della verità (2008), The Rehearsal (2016) and Power Rangers R.P.M. (2009).",,,,,,,,,0,0,0,0
nm3408210,Jimmy Costa,Jimmy Costa,,"Jimmy Costa is a writer and director, known for Jumper (2008), Appleton (2015) and Appleton (2010).",,,,,,,,,0,0,0,0
nm3408217,Masashi Yamazaki,Masashi Yamazaki,,,,,,,,,,,0,0,0,0
nm3408251,Jon Colton Barry,Jonathan Colton Barry,,"Jon Colton Barry was born on March 12, 1969 in California, USA as Jonathan Colton Barry. He is known for his work on Phineas e Ferb (2007), Phineas e Ferb: Il film - Nella seconda dimensione (2011) and Be Cool, Scooby-Doo! (2015).","March 12, 1969 in California, USA",1969-03-12,"California, USA",,,,,,0,0,0,0
nm3408254,Greer Grammer,Kandace Greer Grammer,165,"Greer Grammer was born on February 15, 1992 in Los Angeles, California, USA as Kandace Greer Grammer. She is an actress and producer, known for Diario di una nerd superstar (2011), Emma's Chance (2016) and The Middle (2009).","February 15, 1992 in Los Angeles, California, USA",1992-02-15,"Los Angeles, California, USA",,,,,,0,0,0,0
nm3408287,Willy Fernandez,Willy Fernandez,,"Willy Fernandez is known for his work on Florentina Hubaldo, CTE (2012), SpEd Hearts (2010) and Pagsisiyasat sa gabing ayaw lumimot (2012).",,,,,,,,,0,0,0,0
nm3408288,Jay Ramirez,Jay Ramirez,,,,,,,,,,,0,0,0,0
nm3408378,Christina Georgiou,Christina Georgiou,,"Award-winning film composer and screenwriter, Member of the European Film Academy.Christina was born in Nicosia on 28 April 1980. She studied music at King's College London (BMus Hons) and at City University London (MA, PhD) with honorary scholarship, receiving, among others, three awards in piano performance by festivals in London and Brussels. She has performed in Cyprus, Greece, the United Kingdom, France, Belgium and Hungary.Soon, she became involved in film-making as a composer and screenwriter, beginning with music for the feature documentary 'The Island of Spies' (2004), and screenplay, music and sound design for the animation short 'Ants in a Jar' (2005). Since 2004, Christina has composed music for features and short films, receiving, among others, the Best Soundtrack Award by the Monaco International Film Festival in 2008 for the film 'Styx', of which she has also written the screenplay. Christina has also composed music and songs for the theatre, television, dance performances and media installations, while her screenplays have so far been produced in Cyprus, Greece, the U.S.A. and Lithuania.In 2012 the film 'Genesis 2:26', which she co-wrote and co-produced with Daniel Pace, and worked on its music and sound design, received the First Prize at the Videominuto Film Festival in Italy and, in December 2013, the same film also received the First Prize at the Kiev International Short Film Festival's section '100 films in 100 minutes'.Her short screenplay ""Eternity and a Night"" received the Big Audiovisual Award in the Micrografi screenplay competition (Athens, 2012). In 2014 she produced the short in Athens, under the title ""For Eternity"", gaining an honorable mention at the International Short Film Festival in Drama and an Award for Best Art Direction at the Athens Digital Film Festival. In the same year, Christina also wrote and produced the short film ""Afterthoughts"" in Cyprus, which received the 2nd Prize for Best National Film at the ISFFC 2014. Christina provided sound design and music for all films mentioned above. In the same year, she was nominated by the National Theatre for the Best Composer Award for her music in the stage play ""Love Lies"". In 2015, the short film Out of Sight, written, directed and produced in collaboration with David Hands, received the First Prize for Best National Film at the ISFFC 2015.Work on feature film projects includes music and sound design for the feature films ""Chinatown - The three shelters"" (2016), ""Smac"" (2015), and ""Fish 'n Chips"" (2011), and the documentary features 'Beloved Days' (2014) and ""Entelechy"" (2012). Credits as screenwriter also include the 30-episode TV series ""Simeia ke Terata"" (2015), the shorts 'Rupert's Ship' (2013) in the United States, 'Clocked Up' (2012) in Lithuania, and ""Where the River Meets the Sea"", in pre-production.Christina has also served as Artistic Director of the Children and Youth Section of the Cyprus Film Days International Festival.",,,,,,,,,0,0,0,0
nm3408503,Flora Lau,Flora Lau,,,,,,,,,,,0,0,0,0
nm3408507,Andres Campos,Andres Campos,,,,,,,,,,,0,0,0,0
nm3408592,Fabian Sales,Fabian Sales,,"Fabian Sales is an actor, known for El Xendra (2012), Un lugar en el Caribe (2017) and El compromiso (2011).",,,,,,,,,0,0,0,0
nm3408656,Elizabeth Purdy,Elizabeth Purdy,,"Elizabeth Purdy is an actor, known for Ominous (2009) and The Innocent (2013).",,,,,,,,,0,0,0,0
nm3408693,Pat Cassidy,Pat Cassidy,183,"Pat Cassidy was born on August 28, 1985 in Neptune, New Jersey, USA. He is a producer and actor, known for Two Step (2014), House Hunting (2013) and Butcher Boys (2012).","August 28, 1985 in Neptune, New Jersey, USA",1985-08-28,"Neptune, New Jersey, USA",,,,,,0,0,0,0
nm3408718,Brian Villalobos,Brian Villalobos,183,"Brian Villalobos is an award-winning actor, writer, and filmmaker who has appeared in more than 100 films, commercials, and stage productions, playing characters as varied and disparate as Macbeth, Gotham City Police Commissioner James Gordon, and (very briefly) Raphael, the Teenage Mutant Ninja Turtle. He lives in Texas with his family, a phalanx of dogs and cats, and a borderline obsession with Paul Verhoeven's Robocop (1987).","October 27, 1980 in Orlando, Florida, USA",1980-10-27,"Orlando, Florida, USA",,,,,Akasha Villalobos  (3 March 2007 - present) (2 children),1,0,1,2
nm3408730,Bryce Smith,Bryce Smith,,Bryce Smith is known for his work on Ominous (2009).,,,,,,,,,0,0,0,0
nm3408815,Kyle Schwarz,Kyle Schwarz,,"Kyle Schwarz was born on April 7, 1988. He is an actor and producer, known for The Formula (2014), Kung Fu Graffiti (2010) and A Time for War II (2009).","April 7, 1988",1988-04-07,,,,,,,0,0,0,0
nm3409023,Antonio Sasaki,Antonio Sasaki,,,,,,,,,,,0,0,0,0
nm3409054,Kôichi Shimizu,Kôichi Shimizu,,,,,,,,,,,0,0,0,0
nm3409146,Peter Schafer,Peter Schafer,,,,,,,,,,,0,0,0,0
nm3409160,Tristan Erwin,Tristan John Erwin,178,Born and raised in the Southern United States. He first entered the world of the performing arts in 2010 and has since starred in over a dozen independent films with a penchant for the art film genre. Several of which have won or been nominated at film festivals across the globe.,"January 21, 1989 in Wilson, North Carolina, USA",1989-01-21,"Wilson, North Carolina, USA",,,,,,0,0,0,0
nm3409182,Lil Woods,Lillian Grace Woods,159,"Lil Woods was born on April 9, 1998 in Harbury, Warwickshire, England as Lillian Grace Woods. She is known for her work on Tata Matilda e il grande botto (2010), Blessed (2008) and Disco (2010).","April 9, 1998 in Harbury, Warwickshire, England, UK",1998-04-09,"Harbury, Warwickshire, England, UK",,,,,,0,0,0,0
nm3409358,Crystal Lin,Ying-tung Lin,,"Crystal Lin was born on November 1, 1988 in Taiwan as Ying-tung Lin. She is an actress, known for Chu jing shi wu suo (2015), Yu hou chiao yang (2014) and Old Cow Vs Tender Grass (2010).","November 1, 1988 in Taiwan",1988-11-01,Taiwan,,,,,,0,0,0,0
nm3409368,Luis Aura,Luis Aura,,,,,,,,,,,0,0,0,0
nm3409448,Bianca Schneider,Bianca Schneider,,Bianca Schneider is known for her work on Melancholie der Engel (2009) and Hibiscus (2018).,,,,,,,,,0,0,0,0
nm3409467,Janette Weller,Janette Weller,,"Janette Weller is an actress, known for Melancholie der Engel (2009).",,,,,,,,,0,0,0,0
nm3409535,Emma Fuhrmann,Emma Fuhrmann,175,"Emma Fuhrmann is an up and coming young talent with a deep body of work seldom seen in someone of her age. At just 9 years old she worked opposite Morgan Freeman in the Rob Reiner directed feature, ""The Magic of Belle Isle"", playing a girl who just wanted to learn more about imagination and where it comes from. She went on to star in a Warner Brothers/Happy Madison feature film, ""Blended"", with Drew Barrymore & Adam Sandler playing the quirky, deeply emotional middle daughter, Espn. Most recently, Emma can be seen in the epic Marvel Studios Avengers Endgame (2019) blockbuster as Cassie Lang starring alongside Paul Rudd.Emma's first big break came when award winning director, David Nutter, hired her for the role of ""Sissy Peele"" in the pilot episode of NBC/Bruckheimer's ""Chase."" From there, she booked the film ""Are We Listening?"" in which she was nominated as best actress in a short by the Gideon Film Festival. Soon followed a heavy guest star role in an episode of NBC's ""Prime Suspect"" as Amanda Patterson, the only witness to her parent's murder. Emma then took that huge leap in her career, booking the lead role in Rob Reiner's film, ""The Magic Of Belle Isle"" starring alongside Morgan Freeman & Virginia Madsen. She then went on to play a lead role in the Warner Brothers/Happy Madison film ""Blended"" as Espn, the emotional middle child of Adam Sandler. The movie filmed for 7 weeks in South Africa and released in May of 2014. The indie film ""Lost in the Sun"" starring Josh Duhamel and Lynn Collins released in the fall of 2015. She has since gone onto star in the record breaking blockbuster film Avengers Endgame (2019) as Cassie Lang alongside Paul Rudd. Emma continues to pursue other film and television projects under the skilled direction of her team at Paradigm and Untitled Entertainment.Emma has made it her personal endeavor to encourage and support non-profit organizations tied to under-privileged youth, military families, and animals both domestic and international. She has partnered with Gentle Barn, The Humane Society of the United States, the Alzheimer's Association, Swim Today/USA Swimming, Brat Pack 11 and has been a part of several DoSomething.org campaigns.",,,,,,,,,0,0,0,0
nm3409676,Miriam Leone,Miriam Leone,175,"Miriam Leone was born on April 14, 1985 in Catania, Sicily, Italy. She is an actress, known for A Cup of Coffee with Marilyn (2019), Metti la nonna in freezer (2018) and La dama velata (2015).","April 14, 1985 in Catania, Sicily, Italy",1985-04-14,"Catania, Sicily, Italy",,,,,,0,0,0,0
nm3409699,J. Eric Johnson,J. Eric Johnson,,,,,,,,,,,0,0,0,0
nm3409725,Michael Lurie,Michael Lurie,,"Michael Lurie is known for his work on The Human Centipede (First Sequence) (2009), David and Goliath (2016) and Alien Expedition (2018).",,,,,,,,,0,0,0,0
nm3409787,Ofir Raul Graizer,Ofir Raul Graizer,,"Ofir Raul Graizer is a film director, screenwriter and editor. Born in Israel in 1981, Graizer worked in textiles to gastronomy, until he went to study film at Sapir College in Sderot. Graizer directed several short films that were shown in numerous festivals, including Cannes and Clermont Ferrand, and he is an alumni of Berlinale Talents. His first feature film, ""The Cakemaker"", the Israeli submission for the Academy Award in 2019, won 7 Ophir Awards at the Israeli Academy, including Best Picture, Best Director, Best Script and Best Actress. Graizer published a book of short stories and recipes, ""Ofirs Kuche"" (""Ofir's Kitchen""), in Germany. He lives between Israel, Germany and the USA, and works internationally.","1981 in Ra'anana, Israel","1981 in Ra'anana, Israel","Ra'anana, Israel",,,,,,0,0,0,0
nm3409815,Amber Nelson,Amber Nelson,,"Amber Nelson is an actress and writer, known for Grindsploitation (2016), Murderfist (2017) and Fear Town, USA (2014).",,,,,,,,,0,0,0,0
nm3409817,Shaun Conde,Shaun Conde,,"Shaun Conde is known for his work on Fortune Smiles (2007), Dark (2017) and For Appearance Sake (2008).",,,,,,,,,0,0,0,0
nm3409846,Smita Tambe,Smita Tambe,,"Smita Tambe is an actress, known for Sacred Games (2018), Saavat: A Hunt for Closure (2019) and Hawa Badle Hassu (2019).",,,,,,,,,0,0,0,0
nm3409917,George Pantzis,George Pantzis,,,,,,,,,,,0,0,0,0
nm3409926,Shannon Moran,Shannon Marie Moran,163,"Shannon Marie Moran is an American Film and VFX editor. Born in Tacoma Washington. She grew up on military bases most of her childhood and teenage years moving to various states. She attended Leavenworth high school in Leavenworth Kansas where she was active is choir and drama classes. After graduating Shannon studied musical theatre at Coffeyville Community College. It was during this time she developed a keen interest in film editing combining her skills of computers, music and performance. In 2006 she moved to Denver Colorado to further her education in post production and worked for the TV company High Noon Entertainment. Shannon moved to London, England in 2010 and attended the Met Film School located at the historic Ealing Studios where she studied visual effects and animation. Since 2013 she has worked for major VFX houses including Framestore and Moving Picture Company where she worked on the Oscar winning film the Jungle Book and other high profile studio films as a VFX editor. She also owns and operates her own film trailer company.",,,,,,,,,0,0,0,0
nm3409944,Ole Kroes,Ole Kroes,,"Ole Kroes is an actor, known for Dolfje Weerwolfje (2011), Vreemd bloed (2010) and Mees Kees (2017).",,,,,,,,,0,0,0,0
nm3409959,Maja Radosevic,Maja Radosevic,,,,,,,,,,,0,0,0,0
nm3409968,Josué M. Martín,Josué M. Martín,,,,,,,,,,,0,0,0,0
nm3410027,Mikkel Jersin,Mikkel Jersin,,"Mikkel Jersin is an award-winning producer. He has been named one of Europe's Young Masters by The Hollywood Reporter, and honored by Screen International as a Future Screen Leader.His film Sparrows (Rúnar Rúnarsson), was shortlisted for the European Film Awards and was also chosen as the Icelandic candidate for the Academy Awards for Best Foreign Language Film. He won the Golden Sea Shell at San Sebastian International Film Festival with Sparrows and the Golden Leopard at Locarno Film Festival with the co-production Bezbog (Godless, by Ralitza Petrova), which was subsequently shortlisted for the European Film Awards.He has been appointed Producer on The Move by European Film Promotion during Cannes Film Festival and premiered Louder Than Bombs (Joachim Trier) at Cannes Film Festival in the official competition. His co-production Thelma (Joachim Trier) was chosen as the Norwegian candidate for the Academy Awards for Best Foreign Language Film.Mikkel Jersin graduated from the National Film School of Denmark in 2011 with a Master in film production. He also holds a bachelors degree from Copenhagen Business School in Business Communication and International Marketing.",,,,,,,,,0,0,0,0
nm3410059,Pieter Dictus,Pieter Dictus,,"Pieter Dictus is an actor, known for Vreemd bloed (2010) and Zomer (2014).",,,,,,,,,0,0,0,0
nm3410092,Stephen Carter,Stephen Carter,,"Stephen Carter is an actor and producer, known for Night Pulse (2018), Tales of the Valley of the Wind (2009) and Foxfur (2012).",,,,,,,,,0,0,0,0
nm3410098,Spencer Austin,Spencer Austin Hayler,183,"Spencer Austin was born on January 13, 1971 in Worthing, Sussex, England as Spencer Austin Hayler. He is an actor, known for Kentina (2010), Portobello Road and 7 Lives (2011). He has been married to Lucy Speed since September 12, 2009. They have two children.","January 13, 1971 in Worthing, Sussex, England, UK",1971-01-13,"Worthing, Sussex, England, UK",,,,,Lucy Speed  (12 September 2009 - present) (2 children),1,0,1,2
nm3410198,Joe Zerull,Joe Zerull,,,,,,,,,,,0,0,0,0
nm3410237,Alethea Arnaquq-Baril,Alethea Arnaquq-Baril,,"Alethea Arnaquq-Baril is a producer and director, known for Angry Inuk (2016), Lumaajuuq (2010) and The Embargo Project (2015).",,,,,,,,,0,0,0,0
nm3410278,Darine Hamze,Darine Hamze,,"Darine Hamze is a serious professional Lebanese movie star famous in the Middle East for taking on diverse, daring and complex roles in cinema. She is an MA graduate in Art and Media Practice from London's University of Westminster- UK, and a BA in Drama (Theatre Acting and Directing) from The Institute of Fine Arts- Lebanese University. Darine was born in the mid of the civil war in Beirut and sent to a private boarding school Sabis- ISC in London (England) during the war. Darine is one of her generation's most talented professionals backed up with education and grace; facing controversy and harshness from the other side with a calm professional reaction always in the face of fanaticism or some Arabic conservatives, as well as accepting the other's point of view. She is an actress with something to say and is seen as a pillar of woman's rights and the freedom of speech. Credited as one of the best Arab actresses for taking on challenging and complex roles in different dialects and languages throughout the region, her film career began in 2009 starring in a big Iranian acclaimed feature film The Book of Law- Ketabe Ghanoon, co-starring legendary Iranian movie star Parviz Parastui and directed by Maziar Miri, in which Darine studied intensive Persian dialect for it. The film had some controversy at first for criticizing the way Islam was being practiced erroneously in certain societies in Iran but was later on accepted as a smart amusing self-critiquing social romantic comedy and was a big hit and has since become a cult- underground film. Darine's academic theatrical background and love of her craft pushes her into selecting, as much as potentially available, such extreme, emotionally intelligent characters with something more to say. Her love of transformation for each role defied her ambitious acting abilities in reincarnating roles that are dissimilar in form, context and even language. She has a compelling range of characters she has played over the years in the region between Iranian and Lebanese cinema with languages varying between Arabic, Persian, French and English; as well as Arabic TV Series in Lebanese, Egyptian and Syrian dialects. Her next unique role was in 2011's French/ Lebanese controversial film Beirut Hotel opposite French actor Charles Berling, directed by Danielle Arbid, which made a huge controversy because of its political sub-text and explicit scenes. Darine took on the challenge this time to portray (Zoha) a wild romantic alternative singer that falls in love with a French spy. Darine practiced her French and even took singing classes which made the film's soundtrack, with her voice, a hit. But the film was banned in Lebanon due to suggestive scenes depicting the Lebanese government as covering up some kind of information regarding the assassination of former Prime Minister Rafik Harriri. However, the film aired in France and Germany on Arte, and Darine was bombarded by opposing opinions for playing such a daring role. She was praised by the liberal audiences and out shun by conformists in a number of Arab societies, and she was banned by a local Islamic television, for playing the French audacious role while having being screened in their television series where she played a veiled woman (and consequently got replaced by another actress in their series' second season). In reply to the replacement the elegant actress stated calmly, that she is ""a professional actress whom has the right to play any character life can encompass, whether certain ideologies accept these characters or not, emphasizing that cinema is a reflection of real life and a mirror of society with all its hidden or public issues, characters, colors, shapes and sizes, and that it is part of her job to be able to bring all sorts of characters, from all aspects of society, to life. Ending the debate by saying that she accepts their decision and respects their religion's rules and taboos because she believes in freedom of speech and having different opinions; likewise having freedom to choose any role to play as well"". When asked if she regrets playing this character after losing a part of her audience, and facing harsh judgment and criticism, she explained that ""an actor's job is to play all kinds of characters in the best way possible, be them devils or saints and whether loved or hated in society, and to be judged on her acting ability alone. That she as an actress is neither the veiled Muslim woman nor the liberated audacious singer, but an agnostic actress in love with her craft, and that the region's society will eventually one day understand what artistic efforts she had performed playing such opposite characters faultlessly; and how in other artistically educated and advanced countries, she would have been sensibly praised for such character built acting abilities of opposing nature"". In 2016 Darine first came to the attention of the American audiences with her performance in the German/ Lebanese film Halal Love (and sex), directed by Assad Fouladkar and produced by Razor Films, which screened at the US film festivals Sundance and The Hamptons as well as many other international film festivals and screened the Golden Globes HFPA nominations. She depicted the dreamy role of (Loubna), a Muslim divorced woman trying to live her love live and desires without breaking any of her religions rules, and in it she took on the taboo topic of the Islamic pleasure marriage (which is a short-term contract). As Darine accepted an Award for it in Japan (Fukuoka International Film Festival 2016) she confirmed that she ""looks for roles that challenge her psychologically and mentally, as well as fill her human emotions to stimulate evolution, because film is also a window into other people's worlds, a small peak into the other's point of view, which can help wake up society's humanity and lend a hand in bring humans together. And that she hopes that with every character she plays she brings a voice to those hidden closed windows that can help unite races, religions and cultures through the common grounds of art"". She continues taking on challenging, politically unaccepted, out of the box roles in the region. Her new 2017 film role in NUTS, premiering in Dubai international Film Festival, will be (Lanna) a Lebanese poker addict rebel that dives into the risky underground world of gambling in Lebanon. Her character conveys the kind of unstable risky life one encounters while living in the Middle East.",,,,,,,,,0,0,0,0
nm3410333,Kyung-mook Kim,Kyung-mook Kim,,"Kyung-mook Kim is a director and writer, known for I-geos-i oo-lee-eui kkeut-ida (2014), Jool-tak-dong-si (2011) and Eolgul eopnun geotdul (2005).",,,,,,,,,0,0,0,0
nm3410340,Michael Flores,Michael Flores,183,"Michael Flores is known for his work on Notte folle a Manhattan (2010), Indiana Jones e il regno del teschio di cristallo (2008) and Everything's Eventual (2009).",,,,,,,,,0,0,0,0
nm3410411,Catie Humphreys,Catie Humphreys,,"Catie Humphreys is an actress and producer, known for Women... and Sometimes Men (2017), The Legend of David (2007) and TuLips (2016).",,,,,,,,,0,0,0,0
nm3410422,Nik Sakellarides,Nik Sakellarides,,,,,,,,,,,0,0,0,0
nm3410423,Byeong-gyun Ahn,Byeong-gyun Ahn,,"Byeong-gyun Ahn is an actor, known for Woo-ri-jib-e wae-wass-ni (2009).",,,,,,,,,0,0,0,0
nm3410550,Christopher Nolen,Christopher Nolen,198,"As President of Nferno Productions, the production company he founded in 1998, Christopher Nolen has created a proven brand in urban entertainment, production and distribution, by creating positive and entertaining content for minorities and global audiences as a whole. As a Director, Nolen's projects under Nferno Productions include the feature length films ""Deep Passion,"" ""Subtle Seduction,"" ""The Good Life,"" ""Four Seasons,"" and the recently completed ""72 Hours."" On January 16, 2014, Nolen's film ""The Good Life"" made its network debut after being acquired by BET (Black Entertainment Television). The film received such stellar ratings and reviews that it continues to have a recurring monthly slot on the network's schedule. ""The Good Life"" was originally released nationwide on July 16, 2013 Nolen, and stars Tangi Miller, Chicago's very own Richard Gallion, Christian Keyes, Maya Gilbert, and Mari Morrow. He had another nationwide release on April 1, 2014 of his film, ""Four Seasons"", which is wrote, produced and directed. The film stars Robin Givens, Keith Robinson, Christian Keyes, Jazsmin Lewis, and Chicago's own Mel Jackson. ""Four Seasons"" was shot entirely in Chicago in July of 2013. Nolen is currently in post production with his latest and most highly anticipated film ""72 Hours,"" which features an amazing star-studded ensemble cast, including Chicago's own Timon Kyle Durrett of ""VH1's Single Ladies,"" Erica Hubbard of BET's ""Let's Stay Together,"" and legendary star and acting sensation, Harry J. Lennix, of NBC's #1 show ""The Black List."" Rounding out the cast is Terri J. Vaughn of ""The Steve Harvey Show,"" Brian Hooks of the TV series ""Eve,"" Cynda Williams of ""Mo Betta Blues,"" Tangi Miller of ""Felicity,"" Brely Evans of BET's ""Being Mary Jane,"" and Chyna Layne of ""Precious."" Nolen is also in development on two new exciting feature length films entitled ""Zodiac Sign"" and ""Lustful Decisions."" He is excited and passionate about writing, directing and producing films, and is looking to expand those talents into the world of television. Nolen graduated from the University of Illinois at Urbana, Champaign in Electrical Engineering with a minor in Theatre. After graduation he went on to receive his Master's in Mathematics from National Louis University, as well as a Master's in Educational Administration Leadership from Governor's State University. While receiving his degrees, Nolen taught high school and junior high in the Chicago Public School System. Nolen began in the industry as a model in the Chicagoland area, which quickly turned to acting, and eventually lead him to writing, producing and directing. As his interest in filmmaking grew, he enrolled in filmmaking classes, most notably with filmmaker extraordinaire, Dov Simens. Nolen got his start directing numerous stage plays, short films, industrials, music videos, before eventually creating his own feature length films. Although he has written most of his films, he has also found success as an Executive Producer, including the very successful and independently produced films ""Black Butterfly,"" ""Frankenstein: The Day of The Beast,"" ""Surprise, Surprise,"" and ""Black Coffee."" Nolen has filmed all of his productions in the city of Chicago, and is proud he's been able to contribute to the production revenue for the city he calls home. The success of his films have garnered him several Best Director awards. Nolen is a member of the Screen Actors Guild and American Federation of Television and Radio Artists.",,,,,,,,,0,0,0,0
nm3410783,Takahiro Miki,Takahiro Miki,,"Takahiro Miki is a director and editor, known for Kimi No Me Ga Toikakete Iru (2020), Bokura ga ita: Zenpen (2012) and Hidamari no kanojo (2013).",,,,,,,,,0,0,0,0
nm3410808,Natalie Gee,Natalie Gee,,"Natalie was made in England, assembled in Australia & is a direct import to NYC. She's an actor, filmmaker & festival programmer based in Brooklyn, NY. Natalie's the short narrative programmer for the Brooklyn Film Festival and recently curated a feminist film night at the Brooklyn Museum. She's on the screening committee for Telluride, Hamptons & Tribeca Film Festival. Natalie studied at the Neighborhood Playhouse.",,,,,,,,,0,0,0,0
nm3410945,Wade Henderson,Wade Henderson,,,,,,,,,,,0,0,0,0
nm3410981,Kwok Keung Chan,Kwok Keung Chan,,"Kwok Keung Chan is known for his work on Gli angeli della morte (1987), Shao Lin yu Wu Dang (1983) and Mo fei cui (1986).",,,,,,,,,0,0,0,0
nm3411014,Paul Aucoin,Paul Aucoin,,,,,,,,,,,0,0,0,0
nm3411080,Emily Shanley,Emily Shanley,,"Emily Shanley is an actress and producer, known for Unholy Night (2019), Hens Night (2018) and Monster Pool: Seven Deadly Sins (2017).",,,,,,,,,0,0,0,0
nm3411081,Mohammad Rahmanian,Mohammad Rahmanian,,,,,,,,,,,0,0,0,0
nm3411163,Narendra Bhidey,Narendra Bhidey,,,,,,,,,,,0,0,0,0
nm3411181,Daniel Rairdin-Hale,Daniel Rairdin-Hale,,"Daniel Rairdin-Hale is an actor and writer, known for A Cadaver Christmas (2011), Skippy Love Chicago (2006) and The Old Man's Road (2011).",,,,,,,,,0,0,0,0
nm3411221,Jae-Joong Kim,Jae-Jun Han,180,"Jae-Joong Kim was born on January 26, 1986 in Gongju, South Korea as Jae-Jun Han. He is an actor, known for Spy (2015), Triangle (2014) and Dr. Jin (2012).","January 26, 1986 in Gongju, South Korea",1986-01-26,"Gongju, South Korea",,,,,,0,0,0,0
nm3411244,Jan-Michael Del Mundo,Jan-Michael Del Mundo,,,,,,,,,,,0,0,0,0
